802725A8,802725C7,initialise,DRearthwalk.c
802725C8,802725CB,release,DRearthwalk.c
802725CC,80272863,init,DRearthwalk.c
80272864,80272D7F,update,DRearthwalk.c
80272D80,80272DE7,FUN_80272d80,
80272DE8,8027325B,FUN_80272de8,
8027325C,802734A7,hitDetect,DRearthwalk.c
802734A8,8027366F,render,DRearthwalk.c
80273670,802736A3,free,DRearthwalk.c
802736A4,802736AB,func08,DRearthwalk.c
802736AC,802736B3,getExtraSize,DRearthwalk.c
802736B4,802738D7,FUN_802736b4,
802738D8,802738DF,setScale,DRearthwalk.c
802738E0,8027390F,func0B,DRearthwalk.c
80273910,8027393F,modelMtxFn,DRearthwalk.c
80273940,80273B0F,render2,DRearthwalk.c
80273B10,80273B3F,func0E,DRearthwalk.c
80273B40,80273BD7,func0F,DRearthwalk.c
80273BD8,80273BDF,func10,DRearthwalk.c
80273BE0,80273C5F,func11,DRearthwalk.c
80273C60,80273C73,func12,DRearthwalk.c
80273C74,80273C83,func13,DRearthwalk.c
80273C84,80273C8B,func14,DRearthwalk.c
80273C8C,80273C8F,func15,DRearthwalk.c
80273C90,80273D53,func16,DRearthwalk.c
80273D54,80273F5B,fn_80273D54,
80273F5C,80273F8F,FUN_80273f5c,
80273F90,80273FC3,FUN_80273f90,
80273FC4,8027415F,FUN_80273fc4,
80274160,8027433F,switchD_802741b4_caseD_d,
80274340,8027446F,FUN_80274340,
80274470,802748BB,FUN_80274470,
802748BC,80274A4F,FUN_802748bc,
80274A50,80274B73,FUN_80274a50,
80274B74,80274C1F,FUN_80274b74,
80274C20,80274C27,FUN_80274c20,
80274C28,80274D0F,FUN_80274c28,
80274D10,80274E13,FUN_80274d10,
80274E14,80274E43,func17,
80274E44,80274ECB,FUN_80274e44,
80274ECC,80274ECF,initialise,BWlog.c
80274ED0,80274ED3,release,BWlog.c
80274ED4,80275007,init,BWlog.c
80275008,80275617,update,BWlog.c
80275618,8027561B,hitDetect,BWlog.c
8027561C,80275677,render,BWlog.c
80275678,802756A3,free,BWlog.c
802756A4,802756AB,func08,BWlog.c
802756AC,802756B3,getExtraSize,BWlog.c
802756B4,8027571F,setScale,BWlog.c
80275720,8027582F,func0B,BWlog.c
80275830,8027584B,modelMtxFn,BWlog.c
8027584C,8027591B,render2,BWlog.c
8027591C,80275923,func0E,BWlog.c
80275924,802759BB,func0F,BWlog.c
802759BC,802759D7,func10,BWlog.c
802759D8,80275A7F,func11,BWlog.c
80275A80,80275AA7,func12,BWlog.c
80275AA8,80275AB7,func13,BWlog.c
80275AB8,80275ABF,func14,BWlog.c
80275AC0,80275AC3,func15,BWlog.c
80275AC4,80275AC7,func16,BWlog.c
80275AC8,80275ACB,func17,
80275ACC,80275FC7,BWlog_waterHeightFn_80275acc,
80275FC8,80276103,FUN_80275fc8,
80276104,802761AB,FUN_80276104,
802761AC,8027637B,FUN_802761ac,
8027637C,8027637F,nop_8027637C,
80276380,8027655F,FUN_80276380,
80276560,8027694B,FUN_80276560,
8027694C,80276C5F,FUN_8027694c,
80276C60,80276EDB,FUN_80276c60,
80276EDC,80276F87,FUN_80276edc,
80276F88,80276F8B,initialise,CRsnowbike.c
80276F8C,80276F8F,release,CRsnowbike.c
80276F90,802771A7,init,CRsnowbike.c
802771A8,80277DF3,update,CRsnowbike.c
80277DF4,80278063,hitDetect,CRsnowbike.c
80278064,802781E7,render,CRsnowbike.c
802781E8,802782A7,free,CRsnowbike.c
802782A8,802782AF,func08,CRsnowbike.c
802782B0,802782B7,getExtraSize,CRsnowbike.c
802782B8,80278343,mount,CRsnowbike.c
80278344,8027835F,func0B,CRsnowbike.c
80278360,8027838F,modelMtxFn,CRsnowbike.c
80278390,802783EF,render2,CRsnowbike.c
802783F0,802783F7,func0E,CRsnowbike.c
802783F8,80278427,func0F,CRsnowbike.c
80278428,80278447,func10,CRsnowbike.c
80278448,802784F7,func11,CRsnowbike.c
802784F8,80278593,func12,CRsnowbike.c
80278594,80278627,func13,CRsnowbike.c
80278628,80278647,func14,CRsnowbike.c
80278648,8027878B,func15,CRsnowbike.c
8027878C,8027878F,func16,CRsnowbike.c
80278790,80278B4F,FUN_80278790,
80278B50,80278BCB,FUN_80278b50,
80278BCC,8027964F,FUN_80278bcc,
80279650,80279D4F,FUN_80279650,
80279D50,80279D9F,FUN_80279d50,
80279DA0,80279E6B,FUN_80279da0,
80279E6C,80279F53,FUN_80279e6c,
80279F54,8027A167,fn_80279F54,
8027A168,8027A3E3,FUN_8027a168,
8027A3E4,8027A5E3,FUN_8027a3e4,
8027A5E4,8027A6DF,FUN_8027a5e4,
8027A6E0,8027AB47,FUN_8027a6e0,
8027AB48,8027AB4B,func17,
8027AB4C,8027AB6B,initialise,DRcloudrunner.c
8027AB6C,8027AB6F,release,DRcloudrunner.c
8027AB70,8027AD1F,init,DRcloudrunner.c
8027AD20,8027B113,update,DRcloudrunner.c
8027B114,8027B17F,FUN_8027b114,
8027B180,8027B1F7,FUN_8027b180,
8027B1F8,8027B3B3,FUN_8027b1f8,
8027B3B4,8027B4B7,hitDetect,DRcloudrunner.c
8027B4B8,8027B64F,render,DRcloudrunner.c
8027B650,8027B6D3,free,DRcloudrunner.c
8027B6D4,8027B6DB,func08,DRcloudrunner.c
8027B6DC,8027B6E3,getExtraSize,DRcloudrunner.c
8027B6E4,8027B7FB,setScale,DRcloudrunner.c
8027B7FC,8027B82B,func0B,DRcloudrunner.c
8027B82C,8027B85B,modelMtxFn,DRcloudrunner.c
8027B85C,8027B9F7,render2,DRcloudrunner.c
8027B9F8,8027BA27,func0E,DRcloudrunner.c
8027BA28,8027BABF,func0F,DRcloudrunner.c
8027BAC0,8027BAC7,func10,DRcloudrunner.c
8027BAC8,8027BB3B,func11,DRcloudrunner.c
8027BB3C,8027BB4F,func12,DRcloudrunner.c
8027BB50,8027BB5F,func13,DRcloudrunner.c
8027BB60,8027BB67,func14,DRcloudrunner.c
8027BB68,8027BB6B,func15,DRcloudrunner.c
8027BB6C,8027BC2F,func16,DRcloudrunner.c
8027BC30,8027BE13,fn_8027BC30,
8027BE14,8027BE47,FUN_8027be14,
8027BE48,8027BEC3,fn_8027BE48,
8027BEC4,8027C033,fn_8027BEC4,
8027C034,8027C12F,fn_8027C034,
8027C130,8027C25B,fn_8027C130,
8027C25C,8027CFEF,fn_8027C25C,
8027CFF0,8027D1D3,fn_8027CFF0,
8027D1D4,8027D2F3,fn_8027D1D4,
8027D2F4,8027D367,fn_8027D2F4,
8027D368,8027D36F,fn_8027D368,
8027D370,8027D613,GMmazeWellFn_802bf4d8,
8027D614,8027D617,func17,
8027D618,8027D80F,FUN_8027d618,
8027D810,8027D8A3,FUN_8027d810,
8027D8A4,8027D8DF,FUN_8027d8a4,
8027D8E0,8027D967,FUN_8027d8e0,
8027D968,8027D96B,initialise,dll_2A2.c
8027D96C,8027D96F,release,dll_2A2.c
8027D970,8027DA0F,init,dll_2A2.c
8027DA10,8027DA13,update,dll_2A2.c
8027DA14,8027DA17,hitDetect,dll_2A2.c
8027DA18,8027DA73,render,dll_2A2.c
8027DA74,8027DA9F,free,dll_2A2.c
8027DAA0,8027DAA7,func08,dll_2A2.c
8027DAA8,8027DAAF,getExtraSize,
8027DAB0,8027DAB3,initialise,dll_23B.c
8027DAB4,8027DAB7,release,dll_23B.c
8027DAB8,8027DB07,init,dll_23B.c
8027DB08,8027E65B,update,dll_23B.c
8027E65C,8027E65F,hitDetect,dll_23B.c
8027E660,8027E6BB,render,dll_23B.c
8027E6BC,8027E6BF,free,dll_23B.c
8027E6C0,8027E6C7,func08,dll_23B.c
8027E6C8,8027E6CF,getExtraSize,
8027E6D0,8027E6D3,initialise,dll_23A.c
8027E6D4,8027E6D7,release,dll_23A.c
8027E6D8,8027E7D7,init,dll_23A.c
8027E7D8,8027EAC7,update,dll_23A.c
8027EAC8,8027EACB,hitDetect,dll_23A.c
8027EACC,8027EB8B,render,dll_23A.c
8027EB8C,8027EC03,free,dll_23A.c
8027EC04,8027EC0B,func08,dll_23A.c
8027EC0C,8027EC13,getExtraSize,
8027EC14,8027EE3F,switchD_8027ec70_switchD,
8027EE40,8027EE43,initialise,dll_23C.c
8027EE44,8027EE47,release,dll_23C.c
8027EE48,8027EE73,init,dll_23C.c
8027EE74,8027F013,update,dll_23C.c
8027F014,8027F017,hitDetect,dll_23C.c
8027F018,8027F073,render,dll_23C.c
8027F074,8027F077,free,dll_23C.c
8027F078,8027F07F,func08,dll_23C.c
8027F080,8027F087,getExtraSize,
8027F088,8027F0EF,FUN_8027f088,
8027F0F0,8027F0F3,initialise,deaddino.c
8027F0F4,8027F0F7,release,deaddino.c
8027F0F8,8027F18B,init,deaddino.c
8027F18C,8027F56B,update,deaddino.c
8027F56C,8027F56F,hitDetect,deaddino.c
8027F570,8027F6B7,render,deaddino.c
8027F6B8,8027F6BB,free,deaddino.c
8027F6BC,8027F6C3,func08,deaddino.c
8027F6C4,8027F6CB,getExtraSize,
8027F6CC,8027F77F,fn_8027F6CC,
8027F780,8027F843,FUN_8027f780,
8027F844,8027F847,initialise,laser23E.c
8027F848,8027F84B,release,laser23E.c
8027F84C,8027F947,init,laser23E.c
8027F948,80280267,update,laser23E.c
80280268,8028026B,hitDetect,laser23E.c
8028026C,80280563,render,laser23E.c
80280564,802805D3,free,laser23E.c
802805D4,802805DB,func08,laser23E.c
802805DC,802805E3,getExtraSize,
802805E4,802805E7,initialise,pswitch.c
802805E8,802805EB,release,pswitch.c
802805EC,8028066B,init,pswitch.c
8028066C,802809DB,update,pswitch.c
802809DC,802809DF,hitDetect,pswitch.c
802809E0,80280A7B,render,pswitch.c
80280A7C,80280A7F,free,pswitch.c
80280A80,80280A87,func08,pswitch.c
80280A88,80280A8F,getExtraSize,
80280A90,80280AA7,fn_80280A90,
80280AA8,80280AAB,initialise,dll_241.c
80280AAC,80280AAF,release,dll_241.c
80280AB0,80280ACF,init,dll_241.c
80280AD0,80280D23,update,dll_241.c
80280D24,80280D27,hitDetect,dll_241.c
80280D28,80280DE3,render,dll_241.c
80280DE4,80280DE7,free,dll_241.c
80280DE8,80280E03,func08,dll_241.c
80280E04,80280E0B,getExtraSize,
80280E0C,80280E77,FUN_80280e0c,
80280E78,80280E7B,initialise,dll_23F.c
80280E7C,80280E7F,release,dll_23F.c
80280E80,80280ECF,init,dll_23F.c
80280ED0,80280FD3,update,dll_23F.c
80280FD4,80280FD7,hitDetect,dll_23F.c
80280FD8,80281033,render,dll_23F.c
80281034,80281037,free,dll_23F.c
80281038,8028103F,func08,dll_23F.c
80281040,80281047,getExtraSize,
80281048,8028104B,initialise,dll_242.c
8028104C,8028104F,release,dll_242.c
80281050,80281113,init,dll_242.c
80281114,80281203,update,dll_242.c
80281204,80281207,hitDetect,dll_242.c
80281208,802812C3,render,dll_242.c
802812C4,802812C7,free,dll_242.c
802812C8,802812CF,func08,dll_242.c
802812D0,802812D7,getExtraSize,
802812D8,802813AB,switchD_80281334_switchD,
802813AC,80281497,unlockFireballSpell,
80281498,8028149F,ret0_80281498,
802814A0,802814B3,FUN_802814a0,
802814B4,8028153B,FUN_802814b4,
8028153C,802816C3,FUN_8028153c,
802816C4,80281C6F,FUN_802816c4,
80281C70,80281CEF,FUN_80281c70,
80281CF0,80281EE7,FUN_80281cf0,
80281EE8,80281EEB,initialise,colrise243.c
80281EEC,80281EEF,release,colrise243.c
80281EF0,80281F63,init,colrise243.c
80281F64,80282187,update,colrise243.c
80282188,8028218B,hitDetect,colrise243.c
8028218C,802821E7,render,colrise243.c
802821E8,8028221F,free,colrise243.c
80282220,80282227,func08,colrise243.c
80282228,8028222F,getExtraSize,
80282230,80282247,fn_80282230,
80282248,8028224B,initialise,dll_244.c
8028224C,8028224F,release,dll_244.c
80282250,80282313,init,dll_244.c
80282314,80282443,dll_WM_podiumgem_update,dll_244.c
80282444,80282447,hitDetect,dll_244.c
80282448,802824CF,render,dll_244.c
802824D0,802824D3,free,dll_244.c
802824D4,802824DB,func08,dll_244.c
802824DC,802824E3,getExtraSize,
802824E4,802824F3,fn_802824E4,
802824F4,802824F7,initialise,dll_245.c
802824F8,802824FB,release,dll_245.c
802824FC,802825BF,dll_WM_podium_init,dll_245.c
802825C0,80282743,dll_WM_podium_update,dll_245.c
80282744,80282747,hitDetect,dll_245.c
80282748,802827A3,render,dll_245.c
802827A4,802827A7,free,dll_245.c
802827A8,802827AF,func08,dll_245.c
802827B0,802827B7,getExtraSize,
802827B8,8028286F,fn_802827B8,
80282870,80282873,initialise,torch246.c
80282874,80282877,release,torch246.c
80282878,80282A47,init,torch246.c
80282A48,80282CAF,update,torch246.c
80282CB0,80282CB3,hitDetect,torch246.c
80282CB4,80282D1B,render,torch246.c
80282D1C,80282D9B,free,torch246.c
80282D9C,80282DA3,func08,torch246.c
80282DA4,80282DAB,getExtraSize,
80282DAC,80282DAF,initialise,dll_247.c
80282DB0,80282DB3,release,dll_247.c
80282DB4,80282E93,init,dll_247.c
80282E94,80282FFF,dll_WM_Vein_update,dll_247.c
80283000,80283003,hitDetect,dll_247.c
80283004,8028306B,render,dll_247.c
8028306C,802830C3,free,dll_247.c
802830C4,802830CB,func08,dll_247.c
802830CC,802830D3,getExtraSize,
802830D4,802830D7,initialise,walltorch248.c
802830D8,802830DB,release,walltorch248.c
802830DC,8028322B,init,walltorch248.c
8028322C,802835BB,update,walltorch248.c
802835BC,802835BF,hitDetect,walltorch248.c
802835C0,80283633,render,walltorch248.c
80283634,802836BF,free,walltorch248.c
802836C0,802836E3,func08,walltorch248.c
802836E4,802836EB,getExtraSize,
802836EC,802836EF,initialise,dll_249.c
802836F0,802836F3,release,dll_249.c
802836F4,8028378F,init,dll_249.c
80283790,80283A2B,update,dll_249.c
80283A2C,80283A2F,hitDetect,dll_249.c
80283A30,80283A97,render,dll_249.c
80283A98,80283ACF,free,dll_249.c
80283AD0,80283AD7,func08,dll_249.c
80283AD8,80283ADF,getExtraSize,
80283AE0,80283AE3,initialise,dll_24A.c
80283AE4,80283AE7,release,dll_24A.c
80283AE8,80283C03,dll_WM_Wallpower_init,dll_24A.c
80283C04,80283E77,dll_WM_Wallpower_update,dll_24A.c
80283E78,80283E7B,hitDetect,dll_24A.c
80283E7C,80283EFB,render,dll_24A.c
80283EFC,80283F67,free,dll_24A.c
80283F68,80283F6F,func08,dll_24A.c
80283F70,80283F77,getExtraSize,
80283F78,80283F7B,initialise,WMlevcontrol.c
80283F7C,80283F7F,release,WMlevcontrol.c
80283F80,8028410B,init,WMlevcontrol.c
8028410C,8028411F,dll_24A_setScale,
80284120,802841D7,update,WMlevcontrol.c
802841D8,802841DB,hitDetect,WMlevcontrol.c
802841DC,80284237,render,WMlevcontrol.c
80284238,80284277,free,WMlevcontrol.c
80284278,8028427F,func08,WMlevcontrol.c
80284280,80284287,getExtraSize,
80284288,8028438F,FUN_80284288,
80284390,8028449B,FUN_80284390,
8028449C,802845B7,FUN_8028449c,
802845B8,802847DF,FUN_802845b8,
802847E0,80284923,FUN_802847e0,
80284924,80284AE7,FUN_80284924,
80284AE8,80284D53,FUN_80284ae8,
80284D54,80284F43,FUN_80284d54,
80284F44,802850CF,FUN_80284f44,
802850D0,802850D3,initialise,WMgeneralscales.c
802850D4,802850D7,release,WMgeneralscales.c
802850D8,80285113,init,WMgeneralscales.c
80285114,80285117,update,WMgeneralscales.c
80285118,8028511B,hitDetect,WMgeneralscales.c
8028511C,802851BF,render,WMgeneralscales.c
802851C0,802851FF,free,WMgeneralscales.c
80285200,80285207,func08,WMgeneralscales.c
80285208,8028520F,getExtraSize,
80285210,80285463,switchD_80285260_switchD,
80285464,802858E7,FUN_80285464,
802858E8,802858EB,initialise,dll_24D.c
802858EC,802858EF,release,dll_24D.c
802858F0,80285A47,init,dll_24D.c
80285A48,80285E6B,update,dll_24D.c
80285E6C,80285E6F,hitDetect,dll_24D.c
80285E70,80285E73,render,dll_24D.c
80285E74,80285EC7,free,dll_24D.c
80285EC8,80285ECF,func08,dll_24D.c
80285ED0,80285ED7,getExtraSize,
80285ED8,80285F9B,FUN_80285ed8,
80285F9C,8028612B,FUN_80285f9c,
8028612C,8028612F,initialise,dll_24E.c
80286130,80286133,release,dll_24E.c
80286134,80286247,init,dll_24E.c
80286248,802864E7,update,dll_24E.c
802864E8,802864EB,hitDetect,dll_24E.c
802864EC,80286547,render,dll_24E.c
80286548,802865AB,free,dll_24E.c
802865AC,802865B3,func08,dll_24E.c
802865B4,802865BB,getExtraSize,
802865BC,802865D3,fn_802865BC,
802865D4,802865D7,initialise,openingScene.c
802865D8,802865DB,release,openingScene.c
802865DC,8028666F,init,openingScene.c
80286670,8028693F,update,openingScene.c
80286940,80286943,hitDetect,openingScene.c
80286944,802869E3,render,openingScene.c
802869E4,802869E7,free,openingScene.c
802869E8,802869EF,func08,openingScene.c
802869F0,802869F7,getExtraSize,
802869F8,802873D7,openingSceneFn_802869f8,
802873D8,802873DB,initialise,WMcrystal.c
802873DC,802873DF,release,WMcrystal.c
802873E0,8028774B,init,WMcrystal.c
8028774C,8028842B,update,WMcrystal.c
8028842C,8028842F,hitDetect,WMcrystal.c
80288430,802884BB,render,WMcrystal.c
802884BC,80288553,free,WMcrystal.c
80288554,8028855B,func08,WMcrystal.c
8028855C,80288563,getExtraSize,
80288564,80288BDB,FUN_80288564,
80288BDC,80288BDF,initialise,dll_251.c
80288BE0,80288BE3,release,dll_251.c
80288BE4,80288C2B,init,dll_251.c
80288C2C,80288C2F,update,dll_251.c
80288C30,80288C33,hitDetect,dll_251.c
80288C34,80288CC3,render,dll_251.c
80288CC4,80288CC7,free,dll_251.c
80288CC8,80288CCF,func08,dll_251.c
80288CD0,80288CD7,getExtraSize,
80288CD8,80288CDB,initialise,dll_252.c
80288CDC,80288CDF,release,dll_252.c
80288CE0,80288E13,init,dll_252.c
80288E14,80288F53,update,dll_252.c
80288F54,80288F57,hitDetect,dll_252.c
80288F58,80288FB3,render,dll_252.c
80288FB4,80288FB7,free,dll_252.c
80288FB8,80288FBF,func08,dll_252.c
80288FC0,80288FC7,getExtraSize,
80288FC8,80288FCB,initialise,crawler253.c
80288FCC,80288FCF,release,crawler253.c
80288FD0,80289223,init,crawler253.c
80289224,8028A157,update,crawler253.c
8028A158,8028A1EF,hitDetect,crawler253.c
8028A1F0,8028A2F7,render,crawler253.c
8028A2F8,8028A323,free,crawler253.c
8028A324,8028A32B,func08,crawler253.c
8028A32C,8028A333,getExtraSize,
8028A334,8028A3EB,FUN_8028a334,
8028A3EC,8028A40F,FUN_8028a3ec,
8028A410,8028A483,FUN_8028a410,
8028A484,8028A487,initialise,dll_254.c
8028A488,8028A48B,release,dll_254.c
8028A48C,8028A51F,init,dll_254.c
8028A520,8028AA43,update,dll_254.c
8028AA44,8028AA47,hitDetect,dll_254.c
8028AA48,8028AAEF,render,dll_254.c
8028AAF0,8028AAF3,free,dll_254.c
8028AAF4,8028AAFB,func08,dll_254.c
8028AAFC,8028AB03,getExtraSize,
8028AB04,8028AB07,initialise,dll_255.c
8028AB08,8028AB0B,release,dll_255.c
8028AB0C,8028AB23,init,dll_255.c
8028AB24,8028AB27,update,dll_255.c
8028AB28,8028AB2B,hitDetect,dll_255.c
8028AB2C,8028AB87,render,dll_255.c
8028AB88,8028AB8B,free,dll_255.c
8028AB8C,8028AB93,func08,dll_255.c
8028AB94,8028AB9B,getExtraSize,
8028AB9C,8028AB9F,initialise,dll_256.c
8028ABA0,8028ABA3,release,dll_256.c
8028ABA4,8028ABF7,init,dll_256.c
8028ABF8,8028ABFB,update,dll_256.c
8028ABFC,8028ABFF,hitDetect,dll_256.c
8028AC00,8028AC9F,render,dll_256.c
8028ACA0,8028ACD7,free,dll_256.c
8028ACD8,8028ACDF,func08,dll_256.c
8028ACE0,8028ACE7,getExtraSize,
8028ACE8,8028AF97,FUN_8028ace8,
8028AF98,8028AF9B,initialise,VFlevcontrol.c
8028AF9C,8028AF9F,release,VFlevcontrol.c
8028AFA0,8028B13F,init,VFlevcontrol.c
8028B140,8028B5C3,update,VFlevcontrol.c
8028B5C4,8028B5C7,hitDetect,VFlevcontrol.c
8028B5C8,8028B5CB,render,VFlevcontrol.c
8028B5CC,8028B5F7,free,VFlevcontrol.c
8028B5F8,8028B5FF,func08,VFlevcontrol.c
8028B600,8028B607,getExtraSize,
8028B608,8028B6B7,FUN_8028b608,
8028B6B8,8028B71B,FUN_8028b6b8,
8028B71C,8028B77F,FUN_8028b71c,
8028B780,8028B783,initialise,dll_258.c
8028B784,8028B787,release,dll_258.c
8028B788,8028B7EB,init,dll_258.c
8028B7EC,8028B817,update,dll_258.c
8028B818,8028B81B,hitDetect,dll_258.c
8028B81C,8028B883,render,dll_258.c
8028B884,8028B887,free,dll_258.c
8028B888,8028B88F,func08,dll_258.c
8028B890,8028B897,getExtraSize,
8028B898,8028B89B,initialise,minifire.c
8028B89C,8028B89F,release,minifire.c
8028B8A0,8028B95B,init,minifire.c
8028B95C,8028BD67,update,minifire.c
8028BD68,8028BD6B,hitDetect,minifire.c
8028BD6C,8028BDEF,render,minifire.c
8028BDF0,8028BE27,free,minifire.c
8028BE28,8028BE2F,func08,minifire.c
8028BE30,8028BE37,getExtraSize,
8028BE38,8028BE3B,initialise,dll_25A.c
8028BE3C,8028BE3F,release,dll_25A.c
8028BE40,8028BE7F,init,dll_25A.c
8028BE80,8028BF77,update,dll_25A.c
8028BF78,8028BF7B,hitDetect,dll_25A.c
8028BF7C,8028BF7F,render,dll_25A.c
8028BF80,8028BFB7,free,dll_25A.c
8028BFB8,8028BFBF,func08,dll_25A.c
8028BFC0,8028BFC7,getExtraSize,
8028BFC8,8028BFCB,initialise,statueball.c
8028BFCC,8028BFCF,release,statueball.c
8028BFD0,8028C003,init,statueball.c
8028C004,8028C51B,update,statueball.c
8028C51C,8028C557,hitDetect,statueball.c
8028C558,8028C55B,render,statueball.c
8028C55C,8028C593,free,statueball.c
8028C594,8028C59B,func08,statueball.c
8028C59C,8028C5A3,getExtraSize,
8028C5A4,8028C5A7,initialise,dll_25C.c
8028C5A8,8028C5AB,release,dll_25C.c
8028C5AC,8028C5EB,init,dll_25C.c
8028C5EC,8028C903,update,dll_25C.c
8028C904,8028C907,hitDetect,dll_25C.c
8028C908,8028C90B,render,dll_25C.c
8028C90C,8028C943,free,dll_25C.c
8028C944,8028C94B,func08,dll_25C.c
8028C94C,8028C953,getExtraSize,
8028C954,8028C957,initialise,ladders25D.c
8028C958,8028C95B,release,ladders25D.c
8028C95C,8028C9AF,init,ladders25D.c
8028C9B0,8028CAEF,update,ladders25D.c
8028CAF0,8028CAF3,hitDetect,ladders25D.c
8028CAF4,8028CAF7,render,ladders25D.c
8028CAF8,8028CB2F,free,ladders25D.c
8028CB30,8028CB37,func08,ladders25D.c
8028CB38,8028CB3F,getExtraSize,
8028CB40,8028CC1F,FUN_8028cb40,
8028CC20,8028CC87,fn_8028CC20,
8028CC88,8028CC8B,initialise,lift1.c
8028CC8C,8028CC8F,release,lift1.c
8028CC90,8028CD93,init,lift1.c
8028CD94,8028D383,update,lift1.c
8028D384,8028D387,hitDetect,lift1.c
8028D388,8028D433,render,lift1.c
8028D434,8028D48F,free,lift1.c
8028D490,8028D497,func08,lift1.c
8028D498,8028D49F,getExtraSize,
8028D4A0,8028D933,switchD_8028d5fc_switchD,
8028D934,8028DD1F,switchD_8028d9c0_switchD,
8028DD20,8028DDE3,FUN_8028dd20,
8028DDE4,8028DDEB,fn_8028DDE4,
8028DDEC,8028DDEF,initialise,fireblock.c
8028DDF0,8028DDF3,release,fireblock.c
8028DDF4,8028DE33,init,fireblock.c
8028DE34,8028DFFB,update,fireblock.c
8028DFFC,8028DFFF,hitDetect,fireblock.c
8028E000,8028E003,render,fireblock.c
8028E004,8028E03B,free,fireblock.c
8028E03C,8028E043,func08,fireblock.c
8028E044,8028E04B,getExtraSize,
8028E04C,8028E04F,initialise,platform1.c
8028E050,8028E053,release,platform1.c
8028E054,8028E0D3,init,platform1.c
8028E0D4,8028E63B,update,platform1.c
8028E63C,8028E63F,hitDetect,platform1.c
8028E640,8028E6BF,render,platform1.c
8028E6C0,8028E6F7,free,platform1.c
8028E6F8,8028E6FF,func08,platform1.c
8028E700,8028E707,getExtraSize,
8028E708,8028E9DB,FUN_8028e708,
8028E9DC,8028E9DF,initialise,doorswitch261.c
8028E9E0,8028E9E3,release,doorswitch261.c
8028E9E4,8028EA97,init,doorswitch261.c
8028EA98,8028EADF,update,doorswitch261.c
8028EAE0,8028EAE3,hitDetect,doorswitch261.c
8028EAE4,8028EB6B,render,doorswitch261.c
8028EB6C,8028EBA3,free,doorswitch261.c
8028EBA4,8028EBAB,func08,doorswitch261.c
8028EBAC,8028EBB3,getExtraSize,
8028EBB4,8028ECD7,FUN_8028ebb4,
8028ECD8,8028ED57,FUN_8028ecd8,
8028ED58,8028ED5B,initialise,dll_262.c
8028ED5C,8028ED5F,release,dll_262.c
8028ED60,8028EDE7,init,dll_262.c
8028EDE8,8028F0A3,update,dll_262.c
8028F0A4,8028F0A7,hitDetect,dll_262.c
8028F0A8,8028F147,render,dll_262.c
8028F148,8028F14B,free,dll_262.c
8028F14C,8028F153,func08,dll_262.c
8028F154,8028F15B,getExtraSize,
8028F15C,8028F1B3,FUN_8028f15c,
8028F1B4,8028F1B7,initialise,draghead.c
8028F1B8,8028F1BB,release,draghead.c
8028F1BC,8028F2A7,init,draghead.c
8028F2A8,8028F32F,update,draghead.c
8028F330,8028F333,hitDetect,draghead.c
8028F334,8028F337,render,draghead.c
8028F338,8028F3AB,free,draghead.c
8028F3AC,8028F3B3,func08,draghead.c
8028F3B4,8028F3BB,getExtraSize,
8028F3BC,8028F63F,FUN_8028f3bc,
8028F640,8028F747,FUN_8028f640,
8028F748,8028F7DF,FUN_8028f748,
8028F7E0,8028FA9F,FUN_8028f7e0,
8028FAA0,8028FAA3,initialise,dll_264.c
8028FAA4,8028FAA7,release,dll_264.c
8028FAA8,8028FB5F,init,dll_264.c
8028FB60,8028FB63,update,dll_264.c
8028FB64,8028FB67,hitDetect,dll_264.c
8028FB68,8028FBB3,render,dll_264.c
8028FBB4,8028FBEB,free,dll_264.c
8028FBEC,8028FBF3,func08,dll_264.c
8028FBF4,8028FBFB,getExtraSize,
8028FBFC,8028FC03,fn_8028FBFC,
8028FC04,8028FC07,initialise,dll_265.c
8028FC08,8028FC0B,release,dll_265.c
8028FC0C,8028FC5F,init,dll_265.c
8028FC60,8028FCFF,update,dll_265.c
8028FD00,8028FD3B,hitDetect,dll_265.c
8028FD3C,8028FDAB,render,dll_265.c
8028FDAC,8028FDAF,free,dll_265.c
8028FDB0,8028FDB7,func08,dll_265.c
8028FDB8,8028FDBF,getExtraSize,
8028FDC0,8028FEC7,spellStoneUseFn_801fd270,
8028FEC8,8028FF9F,fn_8028FEC8,
8028FFA0,8028FFA3,initialise,dll_266.c
8028FFA4,8028FFA7,release,dll_266.c
8028FFA8,8029000F,init,dll_266.c
80290010,80290133,update,dll_266.c
80290134,80290137,hitDetect,dll_266.c
80290138,80290203,render,dll_266.c
80290204,8029022F,free,dll_266.c
80290230,80290237,func08,dll_266.c
80290238,8029023F,getExtraSize,dll_266.c
80290240,8029027B,setScale,
8029027C,8029027F,initialise,lavaflow.c
80290280,80290283,release,lavaflow.c
80290284,8029036F,init,lavaflow.c
80290370,80290397,update,lavaflow.c
80290398,8029039B,hitDetect,lavaflow.c
8029039C,80290407,render,lavaflow.c
80290408,8029040B,free,lavaflow.c
8029040C,80290413,func08,lavaflow.c
80290414,8029041B,getExtraSize,
8029041C,80290423,fn_8029041C,
80290424,8029074F,FUN_80290424,
80290750,80290753,initialise,dll_268.c
80290754,80290757,release,dll_268.c
80290758,80290863,init,dll_268.c
80290864,8029093B,update,dll_268.c
